Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11,V(t)_12,V(t)_13,V(t)_14,V(t)_15,V(t)_16
10,2.70538e-07,0.651071,0.6604,0.725885,0.656542,0.144979,0.661401,0.559767,0.593837,0.559701,0.468198,0.455239,0.341168,0.187859,0.447799,0.373519,0.336251,0.390545
10,2.70541e-07,0.650919,0.660266,0.72573,0.656467,0.145165,0.661291,0.559693,0.593702,0.559626,0.468073,0.455251,0.341039,0.187803,0.447717,0.373439,0.336142,0.390449
10,2.70545e-07,0.650767,0.660132,0.725574,0.656391,0.14535,0.66118,0.559617,0.593566,0.55955,0.467947,0.455261,0.34091,0.187746,0.447634,0.373359,0.336033,0.390353
10,2.70548e-07,0.650613,0.659996,0.725418,0.656314,0.145535,0.661068,0.55954,0.59343,0.559474,0.46782,0.455271,0.340781,0.187689,0.447551,0.373278,0.335923,0.390256
10,2.70551e-07,0.650459,0.65986,0.72526,0.656236,0.145718,0.660955,0.559463,0.593293,0.559397,0.467693,0.45528,0.340652,0.187632,0.447467,0.373197,0.335814,0.390158
10,2.70554e-07,0.650304,0.659722,0.725102,0.656157,0.145901,0.660842,0.559385,0.593155,0.559318,0.467565,0.455288,0.340522,0.187574,0.447382,0.373115,0.335703,0.39006
10,2.70557e-07,0.650149,0.659584,0.724942,0.656077,0.146082,0.660727,0.559306,0.593016,0.559239,0.467437,0.455294,0.340392,0.187478,0.447297,0.373033,0.335593,0.389962
10,2.7056e-07,0.649992,0.659445,0.724782,0.655996,0.146263,0.660611,0.559226,0.592877,0.559159,0.467308,0.455301,0.340261,0.187421,0.447211,0.37295,0.335482,0.389863
10,2.70563e-07,0.649835,0.659305,0.72462,0.655914,0.146443,0.660495,0.559145,0.592737,0.559079,0.467179,0.455306,0.340131,0.187363,0.447125,0.372867,0.335371,0.389764
10,2.70566e-07,0.649677,0.659164,0.724458,0.655831,0.146623,0.660377,0.559064,0.592596,0.558997,0.46705,0.45531,0.34,0.187305,0.447038,0.372784,0.335259,0.389664
10,2.70567e-07,0.649676,0.659163,0.724457,0.65583,0.146623,0.660377,0.559063,0.592595,0.558997,0.467049,0.45531,0.339999,0.187304,0.447037,0.372783,0.335259,0.389664
10,2.70567e-07,0.649675,0.659163,0.724457,0.65583,0.146624,0.660376,0.559063,0.592594,0.558996,0.467048,0.45531,0.339999,0.187304,0.447037,0.372783,0.335258,0.389663
10,2.70567e-07,0.649674,0.659162,0.724456,0.655829,0.146625,0.660375,0.559063,0.592594,0.558996,0.467048,0.45531,0.339998,0.187304,0.447037,0.372782,0.335258,0.389663
10,2.70567e-07,0.649673,0.659161,0.724455,0.655829,0.146626,0.660375,0.559062,0.592593,0.558995,0.467047,0.45531,0.339997,0.187303,0.447036,0.372782,0.335257,0.389662
10,2.70567e-07,0.649673,0.65916,0.724454,0.655828,0.146627,0.660374,0.559062,0.592496,0.558995,0.467046,0.45531,0.339997,0.187303,0.447036,0.372781,0.335257,0.389662
10,2.70567e-07,0.649672,0.65916,0.724453,0.655828,0.146628,0.660374,0.559061,0.592495,0.558995,0.467046,0.45531,0.339996,0.187303,0.447035,0.372781,0.335256,0.389661
10,2.70567e-07,0.649671,0.659159,0.724452,0.655827,0.146629,0.660373,0.559061,0.592494,0.558994,0.467045,0.45531,0.339995,0.187303,0.447035,0.372781,0.335255,0.38966
10,2.70567e-07,0.64967,0.659158,0.724451,0.655827,0.14663,0.660372,0.559061,0.592493,0.558994,0.467044,0.45531,0.339995,0.187302,0.447034,0.37278,0.335255,0.38966
10,2.70567e-07,0.649669,0.659158,0.724451,0.655827,0.146631,0.660372,0.55906,0.592493,0.558993,0.467044,0.45531,0.339994,0.187302,0.447034,0.37278,0.335254,0.389659
10,2.70567e-07,0.649668,0.659157,0.72445,0.655826,0.146632,0.660371,0.55906,0.592492,0.558993,0.467043,0.45531,0.339993,0.187302,0.447033,0.372779,0.335254,0.389659
10,2.70567e-07,0.649668,0.659156,0.724449,0.655826,0.146633,0.660371,0.559059,0.592491,0.558993,0.467042,0.45531,0.339993,0.187301,0.447033,0.372779,0.335253,0.389658
10,2.70569e-07,0.649525,0.659029,0.724303,0.65575,0.146793,0.660264,0.558985,0.592364,0.558919,0.466926,0.455313,0.339875,0.187249,0.446954,0.372703,0.335153,0.389569
10,2.70572e-07,0.649382,0.658901,0.724156,0.655674,0.146952,0.660157,0.558911,0.592237,0.558844,0.466808,0.455315,0.339757,0.187197,0.446875,0.372628,0.335053,0.389478
10,2.70575e-07,0.649239,0.658773,0.724008,0.655597,0.14711,0.66005,0.558836,0.592109,0.558769,0.466691,0.455317,0.339639,0.187144,0.446796,0.372552,0.334952,0.389388
10,2.70578e-07,0.649094,0.658644,0.723859,0.655519,0.147268,0.659941,0.55876,0.59198,0.558693,0.466573,0.455318,0.339521,0.187091,0.446716,0.372475,0.334851,0.389297
10,2.70581e-07,0.648949,0.658514,0.72371,0.65544,0.147426,0.659832,0.558683,0.591851,0.558617,0.466455,0.455318,0.339403,0.187039,0.446636,0.372398,0.33475,0.389206
10,2.70584e-07,0.648804,0.658384,0.72356,0.655361,0.147582,0.659723,0.558606,0.591722,0.558539,0.466336,0.455317,0.339284,0.186986,0.446555,0.372321,0.334648,0.389114
10,2.70586e-07,0.648658,0.658253,0.72341,0.65528,0.147738,0.659612,0.558528,0.591591,0.558461,0.466217,0.455316,0.339165,0.186933,0.446473,0.372244,0.334547,0.389022
10,2.70589e-07,0.648511,0.658121,0.723258,0.655199,0.147894,0.659501,0.55845,0.59146,0.558383,0.466097,0.455314,0.339047,0.186879,0.446391,0.372166,0.334445,0.38893
10,2.70592e-07,0.648363,0.657989,0.723106,0.655117,0.148048,0.659389,0.558371,0.591329,0.558304,0.465977,0.455311,0.338927,0.186826,0.446309,0.372087,0.334343,0.388837
10,2.70595e-07,0.648216,0.657856,0.722954,0.655035,0.148202,0.659276,0.558291,0.591197,0.558224,0.465857,0.455308,0.338721,0.186772,0.446226,0.372009,0.33424,0.388744
10,2.70598e-07,0.647973,0.657722,0.7228,0.654951,0.148356,0.659163,0.55821,0.591065,0.558143,0.465736,0.455304,0.338601,0.186719,0.446143,0.37193,0.334137,0.38865
10,2.70598e-07,0.647972,0.657721,0.722799,0.654951,0.148356,0.659162,0.55821,0.591064,0.558143,0.465736,0.455304,0.3386,0.186718,0.446143,0.371929,0.334137,0.38865
10,2.70598e-07,0.647971,0.657721,0.722798,0.65495,0.148357,0.659161,0.558209,0.591063,0.558142,0.465735,0.455304,0.3386,0.186718,0.446142,0.371929,0.334136,0.388649
10,2.70598e-07,0.64797,0.65772,0.722797,0.65495,0.148358,0.659161,0.558209,0.591062,0.558142,0.465734,0.455304,0.338599,0.186718,0.446141,0.371928,0.334136,0.388649
10,2.70598e-07,0.64797,0.657719,0.722797,0.654949,0.148359,0.65916,0.558209,0.591061,0.558141,0.465733,0.455304,0.338598,0.186717,0.446141,0.371928,0.334135,0.388648
10,2.70598e-07,0.647969,0.657718,0.722796,0.654949,0.14836,0.659159,0.558208,0.591061,0.558141,0.465733,0.455304,0.338598,0.186717,0.44614,0.371927,0.334134,0.388648
10,2.70598e-07,0.647968,0.657717,0.722795,0.654948,0.148361,0.659159,0.558208,0.59106,0.55814,0.465732,0.455304,0.338597,0.186717,0.44614,0.371927,0.334134,0.388647
10,2.70598e-07,0.647967,0.657717,0.722794,0.654948,0.148362,0.659158,0.558207,0.591059,0.55814,0.465731,0.455304,0.338596,0.186716,0.44614,0.371926,0.334133,0.388647
10,2.70598e-07,0.647966,0.657716,0.722793,0.654947,0.148363,0.659157,0.558207,0.591058,0.55814,0.46573,0.455304,0.338595,0.186716,0.446139,0.371926,0.334133,0.388646
10,2.70598e-07,0.647965,0.657715,0.722792,0.654947,0.148364,0.659157,0.558206,0.591058,0.558139,0.46573,0.455304,0.338595,0.186716,0.446139,0.371925,0.334132,0.388645
10,2.70598e-07,0.647964,0.657714,0.722791,0.654946,0.148365,0.659156,0.558206,0.591057,0.558139,0.465729,0.455303,0.338594,0.186715,0.446138,0.371925,0.334131,0.388645
10,2.70598e-07,0.647964,0.657714,0.72279,0.654946,0.148365,0.659155,0.558205,0.591056,0.558138,0.465728,0.455303,0.338593,0.186715,0.446138,0.371924,0.334131,0.388644
10,2.70601e-07,0.6478,0.657566,0.722621,0.654853,0.148533,0.65903,0.558116,0.59091,0.558049,0.465595,0.455298,0.338462,0.186656,0.446045,0.371837,0.334018,0.388541
10,2.70604e-07,0.647635,0.657417,0.72245,0.654759,0.1487,0.658903,0.558026,0.590763,0.557959,0.465462,0.455292,0.33833,0.186597,0.445953,0.371749,0.333904,0.388438
10,2.70607e-07,0.64747,0.657041,0.722279,0.654665,0.148866,0.658776,0.557935,0.590615,0.557868,0.465328,0.455285,0.338198,0.186537,0.44586,0.371661,0.333791,0.388334
10,2.7061e-07,0.647304,0.656891,0.722107,0.654569,0.149031,0.658648,0.557844,0.590467,0.557777,0.465193,0.455277,0.338007,0.186477,0.445766,0.371573,0.333677,0.38823
10,2.70613e-07,0.647137,0.656741,0.721934,0.654473,0.149196,0.658519,0.557751,0.590318,0.557684,0.465058,0.455268,0.337875,0.186418,0.445672,0.371484,0.333563,0.388093
10,2.70616e-07,0.646969,0.656589,0.721761,0.654375,0.14936,0.65839,0.557658,0.590168,0.557591,0.464923,0.455259,0.337742,0.186358,0.445577,0.371394,0.333448,0.387988
10,2.70619e-07,0.646801,0.656437,0.721586,0.654277,0.149522,0.658259,0.557565,0.590018,0.557497,0.464787,0.455248,0.337609,0.186297,0.445481,0.371304,0.333333,0.387882
10,2.70622e-07,0.646632,0.656284,0.721411,0.654178,0.149685,0.658128,0.55747,0.589867,0.557403,0.46465,0.455237,0.337476,0.186237,0.445386,0.371214,0.333218,0.387776
10,2.70626e-07,0.646463,0.65613,0.721235,0.654077,0.149846,0.657995,0.557375,0.589716,0.557307,0.464513,0.455225,0.337343,0.186176,0.445289,0.371123,0.333103,0.38767
10,2.70629e-07,0.646292,0.655976,0.721058,0.653976,0.150007,0.657862,0.557278,0.589563,0.557211,0.464376,0.455212,0.337209,0.186116,0.445192,0.371032,0.332987,0.387563
10,2.70632e-07,0.646121,0.655821,0.72088,0.653874,0.150167,0.657728,0.557182,0.589411,0.557114,0.464238,0.455199,0.337076,0.186055,0.445094,0.370941,0.332872,0.387456
10,2.70632e-07,0.646121,0.65582,0.720879,0.653874,0.150167,0.657728,0.557181,0.58941,0.557114,0.464238,0.455199,0.337075,0.186055,0.445094,0.37094,0.332871,0.387456
10,2.70632e-07,0.64612,0.655819,0.720879,0.653873,0.150168,0.657727,0.557181,0.589409,0.557113,0.464237,0.455198,0.337074,0.186054,0.445094,0.37094,0.332871,0.387455
10,2.70632e-07,0.646119,0.655819,0.720878,0.653873,0.150169,0.657726,0.55718,0.589409,0.557113,0.464237,0.455198,0.337074,0.186054,0.445093,0.370939,0.33287,0.387455
10,2.70632e-07,0.646118,0.655818,0.720877,0.653872,0.150169,0.657726,0.55718,0.589408,0.557113,0.464236,0.455198,0.337073,0.186054,0.445093,0.370939,0.33287,0.387454
10,2.70632e-07,0.646118,0.655817,0.720876,0.653872,0.15017,0.657725,0.55718,0.589407,0.557112,0.464235,0.455198,0.337073,0.186054,0.445092,0.370938,0.332869,0.387454
10,2.70632e-07,0.646117,0.655817,0.720875,0.653871,0.150171,0.657725,0.557179,0.589407,0.557112,0.464235,0.455198,0.337072,0.186053,0.445092,0.370938,0.332869,0.387453
10,2.70632e-07,0.646116,0.655816,0.720875,0.653871,0.150172,0.657724,0.557179,0.589406,0.557111,0.464234,0.455198,0.337071,0.186053,0.445091,0.370938,0.332868,0.387453
10,2.70632e-07,0.646115,0.655815,0.720874,0.65387,0.150172,0.657723,0.557178,0.589405,0.557111,0.464233,0.455198,0.337071,0.186053,0.445091,0.370937,0.332868,0.387452
10,2.70632e-07,0.646115,0.655815,0.720873,0.65387,0.150173,0.657723,0.557178,0.589405,0.557111,0.464233,0.455198,0.33707,0.186053,0.445091,0.370937,0.332867,0.387452
10,2.70632e-07,0.646114,0.655814,0.720872,0.653869,0.150174,0.657722,0.557177,0.589404,0.55711,0.464232,0.455198,0.33707,0.186052,0.44509,0.370936,0.332867,0.387452
10,2.70632e-07,0.646113,0.655813,0.720872,0.653869,0.150174,0.657722,0.557177,0.589403,0.55711,0.464232,0.455198,0.337069,0.186052,0.44509,0.370936,0.332866,0.387451
10,2.70633e-07,0.646047,0.655753,0.720803,0.65383,0.150235,0.65767,0.55714,0.589345,0.557072,0.464179,0.455192,0.337018,0.186029,0.445052,0.370901,0.332822,0.38741
10,2.70634e-07,0.645982,0.655694,0.720734,0.65379,0.150296,0.657618,0.557102,0.589285,0.557035,0.464126,0.455187,0.336966,0.186005,0.445015,0.370866,0.332777,0.387369
10,2.70635e-07,0.645916,0.655634,0.720666,0.65375,0.150357,0.657566,0.557064,0.589227,0.556997,0.464073,0.455181,0.336915,0.185982,0.444977,0.37083,0.332732,0.387327
10,2.70637e-07,0.645849,0.655573,0.720597,0.653711,0.150418,0.657515,0.557027,0.589167,0.556959,0.464019,0.455175,0.336863,0.185958,0.444939,0.370795,0.332688,0.387286
10,2.70638e-07,0.645783,0.655513,0.720528,0.65367,0.150479,0.657462,0.556989,0.589108,0.556922,0.463966,0.455169,0.336812,0.185935,0.444901,0.370759,0.332643,0.387244
10,2.70639e-07,0.645717,0.655453,0.720459,0.65363,0.150539,0.65741,0.556951,0.589049,0.556884,0.463913,0.455163,0.33676,0.185911,0.444863,0.370724,0.332598,0.387203
10,2.7064e-07,0.64565,0.655392,0.72039,0.65359,0.1506,0.657358,0.556913,0.58899,0.556846,0.463859,0.455157,0.336709,0.185888,0.444825,0.370688,0.332554,0.387125
10,2.70641e-07,0.645584,0.655332,0.720321,0.65355,0.15066,0.657305,0.556875,0.58893,0.556808,0.463806,0.455151,0.336657,0.185864,0.444787,0.370652,0.332509,0.387083
10,2.70643e-07,0.645517,0.655271,0.720251,0.653509,0.15072,0.657253,0.556837,0.588871,0.556769,0.463753,0.455144,0.336605,0.185841,0.444749,0.370617,0.332464,0.387041
10,2.70644e-07,0.645451,0.65521,0.720182,0.653469,0.15078,0.6572,0.556798,0.588811,0.556731,0.463699,0.455138,0.336554,0.185817,0.44471,0.370581,0.332419,0.387
10,2.70645e-07,0.645384,0.65515,0.720112,0.653428,0.15084,0.657147,0.55676,0.588751,0.556692,0.463645,0.455131,0.336502,0.185793,0.444672,0.370545,0.332374,0.386958
10,2.70646e-07,0.64533,0.655101,0.720057,0.653395,0.150888,0.657105,0.556729,0.588703,0.556662,0.463603,0.455126,0.336461,0.185774,0.444641,0.370516,0.332338,0.386924
10,2.70647e-07,0.645277,0.655052,0.720001,0.653363,0.150936,0.657063,0.556698,0.588656,0.556631,0.46356,0.45512,0.336419,0.185756,0.444611,0.370488,0.332302,0.386891
10,2.70648e-07,0.645224,0.655003,0.719945,0.65333,0.150983,0.65702,0.556667,0.588608,0.5566,0.463517,0.455115,0.336378,0.185737,0.44458,0.370459,0.332267,0.386858
10,2.70649e-07,0.64517,0.654955,0.719889,0.653297,0.151031,0.656978,0.556636,0.58856,0.556569,0.463474,0.455109,0.336337,0.185718,0.444549,0.37043,0.332231,0.386824
10,2.7065e-07,0.645117,0.654906,0.719833,0.653264,0.151078,0.656935,0.556605,0.588512,0.556538,0.463431,0.455103,0.336295,0.185699,0.444518,0.370402,0.332195,0.386791
10,2.70651e-07,0.645063,0.654857,0.719778,0.653231,0.151126,0.656893,0.556574,0.588464,0.556507,0.463388,0.455098,0.336254,0.18568,0.444487,0.370373,0.332159,0.386757
10,2.70652e-07,0.645009,0.654808,0.719722,0.653198,0.151173,0.65685,0.556543,0.588416,0.556476,0.463345,0.455092,0.336213,0.185661,0.444456,0.370344,0.332123,0.386724
10,2.70652e-07,0.644956,0.654759,0.719665,0.653165,0.15122,0.656807,0.556512,0.588368,0.556444,0.463302,0.455086,0.336171,0.185642,0.444425,0.370315,0.332087,0.38669
10,2.70653e-07,0.644902,0.654709,0.719609,0.653132,0.151267,0.656765,0.556481,0.58832,0.556413,0.463259,0.45508,0.33613,0.185623,0.444394,0.370286,0.332051,0.386656
10,2.70654e-07,0.644848,0.65466,0.719553,0.653098,0.151314,0.656722,0.556449,0.588271,0.556382,0.463215,0.455074,0.336088,0.185604,0.444363,0.370257,0.332015,0.386623
10,2.70655e-07,0.644794,0.654611,0.719497,0.653065,0.151361,0.656679,0.556418,0.588223,0.55635,0.463172,0.455068,0.336047,0.185585,0.444332,0.370228,0.331979,0.386589
10,2.70656e-07,0.644761,0.654581,0.719463,0.653045,0.15139,0.656653,0.556399,0.588194,0.556331,0.463146,0.455064,0.336022,0.185574,0.444313,0.370211,0.331957,0.386569
10,2.70656e-07,0.644729,0.654552,0.719429,0.653024,0.151418,0.656627,0.55638,0.588165,0.556186,0.46312,0.45506,0.335997,0.185562,0.444295,0.370193,0.331935,0.386548
10,2.70657e-07,0.644696,0.654522,0.719395,0.653004,0.151446,0.656601,0.556361,0.588136,0.556166,0.463094,0.455056,0.335972,0.185551,0.444276,0.370176,0.331913,0.386528
10,2.70658e-07,0.644664,0.654492,0.719361,0.652984,0.151474,0.656575,0.556342,0.588107,0.556148,0.463068,0.455053,0.335947,0.185539,0.444257,0.370158,0.331892,0.386508
10,2.70658e-07,0.644631,0.654462,0.719327,0.652964,0.151502,0.656549,0.556323,0.588077,0.556128,0.462995,0.455049,0.335922,0.185528,0.444238,0.37014,0.33187,0.386487
10,2.70659e-07,0.644598,0.654432,0.719293,0.652943,0.151531,0.656523,0.556304,0.588048,0.556109,0.462969,0.455045,0.335897,0.185516,0.444219,0.370123,0.331848,0.386467
10,2.70659e-07,0.644566,0.654402,0.719259,0.652923,0.151559,0.656497,0.556284,0.588019,0.55609,0.462942,0.455041,0.335872,0.185505,0.4442,0.370105,0.331771,0.386446
10,2.7066e-07,0.644533,0.654372,0.719224,0.652902,0.151587,0.656471,0.556265,0.58799,0.556071,0.462916,0.455037,0.335847,0.185493,0.444182,0.370088,0.33175,0.386426
10,2.7066e-07,0.6445,0.654343,0.71919,0.652882,0.151615,0.656445,0.556246,0.58796,0.556052,0.46289,0.455033,0.335822,0.185482,0.444163,0.37007,0.331728,0.386406
10,2.70661e-07,0.644467,0.654313,0.719156,0.652862,0.151643,0.656419,0.556227,0.587931,0.556033,0.462864,0.455029,0.335797,0.18547,0.444144,0.370053,0.331706,0.386385
10,2.70662e-07,0.644435,0.654283,0.719122,0.652841,0.151671,0.656392,0.556208,0.587902,0.556014,0.462838,0.455025,0.335772,0.185459,0.444125,0.370035,0.331684,0.386365
10,2.70662e-07,0.644396,0.654248,0.719082,0.652817,0.151704,0.656362,0.556185,0.587868,0.555991,0.462807,0.45502,0.335742,0.185445,0.444103,0.370014,0.331659,0.386341
10,2.70663e-07,0.644358,0.654212,0.719041,0.652793,0.151737,0.656331,0.556163,0.587833,0.555969,0.462776,0.455016,0.335713,0.185432,0.44408,0.369994,0.331633,0.386317
10,2.70664e-07,0.644319,0.654177,0.719001,0.652769,0.151769,0.6563,0.55614,0.587799,0.555946,0.462746,0.455011,0.335684,0.185418,0.444058,0.369973,0.331607,0.386293
10,2.70664e-07,0.644281,0.654142,0.718961,0.652745,0.151802,0.656269,0.556117,0.587764,0.555923,0.462715,0.455006,0.335654,0.185405,0.444036,0.369952,0.331582,0.386269
10,2.70665e-07,0.644242,0.654106,0.718921,0.652721,0.151835,0.656238,0.556095,0.58773,0.555901,0.462684,0.455001,0.335625,0.185391,0.444013,0.369931,0.331556,0.386244
10,2.70666e-07,0.644204,0.654071,0.71888,0.652696,0.151867,0.656207,0.556072,0.587695,0.555878,0.462653,0.454996,0.335595,0.185378,0.443991,0.369911,0.33153,0.38622
10,2.70666e-07,0.644165,0.654036,0.71884,0.652672,0.1519,0.656177,0.556049,0.587661,0.555855,0.462622,0.454991,0.335566,0.185364,0.443969,0.36989,0.331505,0.386196
10,2.70667e-07,0.644127,0.654,0.7188,0.652648,0.151932,0.656146,0.556026,0.587626,0.555832,0.462592,0.454986,0.335536,0.185351,0.443946,0.369869,0.331479,0.386172
10,2.70668e-07,0.644088,0.653965,0.718759,0.652623,0.151965,0.656114,0.556004,0.587591,0.55581,0.462561,0.454981,0.335507,0.185337,0.443924,0.369848,0.331453,0.386148
10,2.70668e-07,0.644049,0.65393,0.718719,0.652599,0.151998,0.656083,0.555981,0.587557,0.555787,0.46253,0.454976,0.335477,0.185324,0.443901,0.369827,0.331428,0.386124
10,2.70669e-07,0.644363,0.654246,0.718678,0.652574,0.15203,0.656408,0.555958,0.587874,0.556116,0.463206,0.454971,0.335448,0.18531,0.443879,0.369806,0.331402,0.3861
10,2.70697e-07,0.642571,0.652715,0.716936,0.651506,0.153368,0.65506,0.554962,0.586165,0.555118,0.461878,0.454723,0.334195,0.184693,0.442829,0.368868,0.330306,0.385064
10,2.70725e-07,0.640854,0.651124,0.715131,0.650365,0.154647,0.653647,0.553907,0.584625,0.554062,0.460515,0.454412,0.332925,0.184087,0.441818,0.367939,0.329189,0.383996
10,2.70753e-07,0.639084,0.649269,0.713265,0.649156,0.155867,0.654621,0.552796,0.583037,0.552948,0.458924,0.454039,0.331542,0.183428,0.440665,0.366944,0.327941,0.38284
10,2.70781e-07,0.637608,0.647912,0.71379,0.64788,0.157029,0.653067,0.55163,0.581747,0.552125,0.457496,0.453606,0.33019,0.182713,0.439561,0.365951,0.326773,0.381712
10,2.70809e-07,0.635737,0.646155,0.712821,0.646538,0.158136,0.651454,0.550411,0.580007,0.550618,0.455989,0.453728,0.328872,0.182288,0.438432,0.364894,0.325544,0.380658
10,2.70838e-07,0.633693,0.644138,0.712291,0.645588,0.159223,0.649785,0.549698,0.578325,0.549345,0.455054,0.453815,0.327482,0.182238,0.437187,0.363846,0.324519,0.380031
10,2.70866e-07,0.632868,0.64228,0.711667,0.64605,0.161146,0.648061,0.549568,0.576616,0.548022,0.454353,0.454172,0.326137,0.182162,0.435987,0.362804,0.324116,0.379689
10,2.70894e-07,0.632593,0.641714,0.713998,0.6464,0.163427,0.647333,0.549356,0.574937,0.546786,0.453571,0.455408,0.324777,0.182059,0.434752,0.361715,0.32362,0.380811
10,2.70922e-07,0.632102,0.641277,0.716742,0.649769,0.16562,0.647021,0.553599,0.573215,0.547161,0.454002,0.45655,0.324589,0.182173,0.433998,0.360802,0.323393,0.382398
10,2.7095e-07,0.632147,0.641473,0.71978,0.655968,0.169695,0.646619,0.559234,0.573556,0.54775,0.45435,0.459332,0.324688,0.182979,0.433843,0.360102,0.323445,0.383882
10,2.70978e-07,0.632474,0.644129,0.726785,0.662509,0.175101,0.647379,0.564629,0.574212,0.549265,0.454753,0.462395,0.325548,0.184893,0.433732,0.359365,0.323477,0.385503
10,2.70982e-07,0.63263,0.644772,0.727927,0.663535,0.175813,0.647499,0.565336,0.574423,0.549459,0.454841,0.462927,0.32585,0.185188,0.43394,0.359264,0.323478,0.385796
10,2.70986e-07,0.632784,0.645485,0.729185,0.664555,0.176523,0.647616,0.566039,0.574505,0.549651,0.454928,0.463456,0.326149,0.18548,0.434155,0.359161,0.323529,0.386087
10,2.70989e-07,0.632936,0.646194,0.730436,0.66557,0.177434,0.647731,0.566737,0.574711,0.54984,0.455013,0.463981,0.326446,0.185771,0.434369,0.359163,0.323665,0.386376
10,2.70993e-07,0.633085,0.646898,0.73168,0.667005,0.178564,0.647844,0.567431,0.574915,0.550027,0.455096,0.464503,0.326741,0.186061,0.43458,0.35917,0.3238,0.386662
10,2.70997e-07,0.633125,0.647799,0.732918,0.668451,0.179698,0.648087,0.568121,0.575117,0.550212,0.455178,0.465022,0.327034,0.186349,0.434789,0.359177,0.323934,0.386946
10,2.71001e-07,0.633452,0.648861,0.734149,0.66989,0.180828,0.648773,0.568806,0.575316,0.550395,0.455259,0.465538,0.3273,0.186635,0.434997,0.359185,0.324066,0.387228
10,2.71005e-07,0.633974,0.649916,0.735373,0.671321,0.181953,0.649454,0.569488,0.575513,0.550575,0.455337,0.466051,0.327589,0.186918,0.435202,0.359204,0.324197,0.387586
10,2.71008e-07,0.634492,0.650966,0.736591,0.672745,0.183073,0.650132,0.570165,0.575708,0.550753,0.455415,0.46656,0.327876,0.187201,0.435406,0.359238,0.324327,0.387956
10,2.71012e-07,0.635006,0.65201,0.737802,0.674163,0.184189,0.650805,0.570838,0.5759,0.550929,0.45549,0.467066,0.328162,0.187483,0.435607,0.35935,0.324455,0.388323
10,2.71016e-07,0.635517,0.653048,0.739007,0.675573,0.1853,0.651473,0.571508,0.57609,0.551191,0.45552,0.467569,0.328445,0.187763,0.435807,0.359461,0.324561,0.388994
10,2.7102e-07,0.636024,0.654081,0.740205,0.676975,0.186407,0.652138,0.572173,0.576277,0.551863,0.455749,0.468069,0.328726,0.188041,0.436005,0.35957,0.324866,0.389689
10,2.71034e-07,0.637933,0.65928,0.74476,0.682486,0.190604,0.655838,0.574829,0.576848,0.555525,0.456622,0.469955,0.329841,0.189094,0.437284,0.360013,0.326268,0.392319
10,2.71049e-07,0.641236,0.664708,0.749601,0.689426,0.194734,0.661914,0.577982,0.577513,0.560013,0.457465,0.471795,0.332431,0.190414,0.438883,0.360877,0.327638,0.3949
10,2.71063e-07,0.645893,0.670188,0.754506,0.697402,0.198798,0.667878,0.581067,0.578144,0.565588,0.458277,0.47359,0.336181,0.191901,0.44113,0.361656,0.329001,0.397988
10,2.71077e-07,0.650458,0.67578,0.760184,0.705879,0.203316,0.67373,0.585527,0.578743,0.571062,0.460539,0.475853,0.34055,0.193359,0.443348,0.362466,0.330727,0.401016
10,2.71092e-07,0.654932,0.682089,0.766263,0.714298,0.20833,0.679553,0.591371,0.57943,0.577095,0.463798,0.479869,0.345292,0.194789,0.446625,0.363251,0.332415,0.404436
10,2.71106e-07,0.659324,0.689192,0.772429,0.722856,0.213265,0.685766,0.597399,0.580439,0.583479,0.466993,0.486466,0.35013,0.19665,0.450229,0.364912,0.334066,0.407819
10,2.71121e-07,0.665324,0.696719,0.779003,0.731264,0.21847,0.691863,0.603752,0.581463,0.589749,0.470123,0.494698,0.355055,0.198507,0.453772,0.36689,0.336042,0.41114
10,2.71135e-07,0.672889,0.70422,0.785666,0.740161,0.226104,0.697846,0.610359,0.585016,0.595907,0.47319,0.503402,0.360157,0.200329,0.457258,0.368837,0.338522,0.414415
10,2.7115e-07,0.680321,0.711588,0.792202,0.749679,0.23362,0.703716,0.617145,0.590872,0.601953,0.476194,0.512574,0.365172,0.202259,0.460676,0.370926,0.341157,0.418205
10,2.71164e-07,0.687662,0.718822,0.798614,0.759347,0.241022,0.709474,0.623811,0.596852,0.607889,0.479136,0.521595,0.370139,0.204205,0.46407,0.373152,0.343925,0.421947
10,2.71179e-07,0.695572,0.725925,0.80551,0.938855,0.248309,0.715179,0.630357,0.602718,0.61385,0.482959,0.530468,0.37534,0.20651,0.468048,0.375497,0.34664,0.425618
10,2.7118e-07,0.695924,0.726212,0.805793,0.937315,0.248608,0.715389,0.630611,0.602932,0.614073,0.483068,0.530861,0.37567,0.206675,0.468327,0.375695,0.346837,0.425837
10,2.7118e-07,0.696276,0.726499,0.806082,0.935777,0.249008,0.715606,0.630865,0.603145,0.614297,0.483177,0.531254,0.375999,0.206841,0.468605,0.375893,0.347051,0.426056
10,2.71181e-07,0.696628,0.726785,0.806382,0.934239,0.249454,0.715842,0.631118,0.603359,0.614538,0.483286,0.531646,0.376328,0.207006,0.468883,0.376091,0.347264,0.426274
10,2.71182e-07,0.696979,0.727071,0.806681,0.932703,0.249899,0.716077,0.631371,0.603571,0.614798,0.483395,0.532038,0.376657,0.207171,0.469161,0.376289,0.347477,0.426492
