Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11
5,1.10448e-07,0.0565196,0.0178615,0.0474071,0.052347,0.0252776,0.0255607,0.0638017,0.0219309,0.0595255,0.0110285,0.0187262,0.00984747
5,1.10703e-07,0.0528025,0.019333,0.0451862,0.0506381,0.0223418,0.0266609,0.0635121,0.0190206,0.0578709,0.0110649,0.0159833,0.00983905
5,1.10759e-07,0.0511659,0.0192812,0.0444949,0.0500653,0.0266588,0.0272183,0.063626,0.0234794,0.0572558,0.0111317,0.0202507,0.00989051
5,1.11065e-07,0.0421116,0.0271533,0.0424347,0.0459905,0.0349662,0.0358554,0.0613404,0.032475,0.0519129,0.0230385,0.0286099,0.0217829
5,1.11619e-07,0.0272631,0.0199818,0.0285527,0.0305217,0.0249801,0.0255922,0.040957,0.0234406,0.0345969,0.0181658,0.0206908,0.0172794
5,1.11697e-07,0.0254437,0.019069,0.0274867,0.0295782,0.0301855,0.025392,0.0404646,0.0288292,0.0335576,0.0174817,0.0258842,0.0165981
5,1.11713e-07,0.0252536,0.0199896,0.0278308,0.0297737,0.0311617,0.0264544,0.0409158,0.0298324,0.0337059,0.0187252,0.0267965,0.0178297
5,1.11771e-07,0.0249804,0.0226679,0.0289595,0.0304734,0.0338541,0.0294189,0.042274,0.0325972,0.0343826,0.0223692,0.0292956,0.0214253
5,1.11814e-07,0.0247003,0.024251,0.0299192,0.0313412,0.0391976,0.0317686,0.044115,0.038034,0.0353157,0.0245412,0.0343819,0.0235437
5,1.12053e-07,0.0267835,0.0309825,0.034982,0.0373069,0.0519896,0.0404641,0.0548374,0.050713,0.0422236,0.0304368,0.0460662,0.0291737
5,1.12915e-07,0.0154219,0.0178144,0.0199835,0.0214895,0.0299341,0.0229081,0.0316295,0.0292118,0.0246256,0.0172725,0.026534,0.0165124
5,1.12966e-07,0.0153934,0.017107,0.0195506,0.0209502,0.0286205,0.0218671,0.0305911,0.0279108,0.0241543,0.0165498,0.0253447,0.0157997
5,1.13197e-07,0.0239508,0.015329,0.0220616,0.0239073,0.0242986,0.0189775,0.0327432,0.0229259,0.0276517,0.0141026,0.0206385,0.0132319
5,1.13884e-07,0.0174594,0.00937031,0.0160316,0.0179068,0.0284774,0.0136527,0.0255038,0.0275934,0.0207314,0.00855426,0.0254747,0.00786816
5,1.13912e-07,0.0173876,0.00919593,0.0159451,0.0178671,0.0279118,0.0133331,0.0252949,0.0270282,0.0206865,0.00833241,0.0249505,0.00765147
5,1.13933e-07,0.0188142,0.00927507,0.016648,0.0187177,0.0276569,0.0133167,0.0261977,0.0266612,0.0216291,0.00828275,0.0245841,0.00757454
5,1.14188e-07,0.0273544,0.0187765,0.0245663,0.0259156,0.0252946,0.0222406,0.0349059,0.0236374,0.02893,0.0195835,0.021172,0.0186365
5,1.14727e-07,0.0287789,0.017675,0.0260586,0.0271826,0.0170994,0.0191259,0.033508,0.0155505,0.0301544,0.0175976,0.0134714,0.016989
5,1.14787e-07,0.0314799,0.0174114,0.027004,0.0283922,0.0166388,0.0187816,0.0348494,0.0148622,0.0314948,0.0170535,0.0128033,0.0163958
5,1.14819e-07,0.0325212,0.0173946,0.0276944,0.0293137,0.0195046,0.0192278,0.0363237,0.0176741,0.032541,0.0169466,0.0154601,0.0162463
5,1.15311e-07,0.0352907,0.0182389,0.0299347,0.0337215,0.0290713,0.0222574,0.0452064,0.0268745,0.0380268,0.0145916,0.0241162,0.0136302
5,1.15558e-07,0.0345908,0.0196208,0.0300322,0.0346394,0.0258794,0.0235713,0.0476537,0.0235434,0.0394123,0.013842,0.0208911,0.0128211
5,1.15579e-07,0.0345894,0.0195708,0.0300193,0.0346062,0.025565,0.0234422,0.0475603,0.0232335,0.0394521,0.0137327,0.0206016,0.0127076
5,1.16506e-07,0.0178075,0.010485,0.0169516,0.019707,0.0244674,0.0141486,0.0282399,0.0234394,0.0229475,0.007293,0.0214839,0.00663385
5,1.16684e-07,0.0236844,0.00998364,0.0188256,0.0218623,0.0218463,0.0131597,0.0301106,0.0203253,0.0251835,0.00669886,0.0184936,0.00595788
5,1.16714e-07,0.0261464,0.010106,0.0199147,0.023119,0.0215616,0.0132072,0.0314958,0.0198457,0.0265537,0.00670102,0.0180057,0.00591515
5,1.17167e-07,0.0382802,0.0136651,0.0267228,0.0315614,0.0169758,0.0162874,0.0424346,0.0141321,0.0361044,0.00750691,0.012262,0.00643753
5,1.1733e-07,0.0432355,0.0135171,0.0285922,0.0336932,0.0157415,0.0158712,0.0445314,0.0125006,0.0383697,0.0072679,0.0106689,0.00612061
5,1.17478e-07,0.0464394,0.0159559,0.031384,0.0372579,0.0150517,0.0183936,0.0497817,0.0114828,0.0425432,0.00816368,0.00953645,0.0069026
5,1.17528e-07,0.0464209,0.0164638,0.0320633,0.0381864,0.0193112,0.0196265,0.0516379,0.0157814,0.0436341,0.00852585,0.0135869,0.00722392
5,1.17788e-07,0.0520609,0.017384,0.0358861,0.0428545,0.0291725,0.0220972,0.0584606,0.0253103,0.048842,0.00918495,0.0225159,0.00769475
5,1.18499e-07,0.0423816,0.0116898,0.0273591,0.0324872,0.0208015,0.0149053,0.0433458,0.0176635,0.0368031,0.0061625,0.0156727,0.00502357
5,1.19121e-07,0.0252876,0.0172581,0.0208221,0.0220902,0.0134722,0.0194637,0.0301602,0.0116515,0.0242632,0.0169498,0.00990877,0.0161674
5,1.19284e-07,0.0298794,0.0164102,0.0223469,0.0240061,0.0125377,0.0183654,0.0319678,0.0103576,0.0263919,0.0157459,0.00867296,0.014897
5,1.1961e-07,0.0291839,0.0134487,0.0205811,0.0222838,0.00996593,0.0146502,0.0287735,0.00788154,0.0248507,0.0126511,0.00645412,0.0118499
5,1.1999e-07,0.0236272,0.0207255,0.0210113,0.0206868,0.00907013,0.0219285,0.0274382,0.00744176,0.0224496,0.0229124,0.00575116,0.0221614
5,1.2021e-07,0.0245509,0.0229619,0.022956,0.0236656,0.00870489,0.0244261,0.0325061,0.00689541,0.0261516,0.0228251,0.0050984,0.021991
5,1.20228e-07,0.0244431,0.0230066,0.0231202,0.0239429,0.0104688,0.0247699,0.033127,0.00868359,0.0264915,0.0227855,0.00679288,0.0219388
5,1.2063e-07,0.0268527,0.0212671,0.0273738,0.0294405,0.0239569,0.0244691,0.0395934,0.0224677,0.0329671,0.0191876,0.0198472,0.0184922
5,1.20818e-07,0.0328211,0.0196868,0.0291548,0.0318294,0.0234634,0.022704,0.041905,0.0215041,0.035625,0.0170563,0.0189494,0.0162715
5,1.21145e-07,0.0314085,0.0261412,0.0303576,0.0312787,0.0210023,0.0289616,0.0415711,0.0191018,0.0343109,0.0264375,0.0163982,0.0256021
5,1.21282e-07,0.0306728,0.0260042,0.0318523,0.0325029,0.0199957,0.0314431,0.0432682,0.0180903,0.0359887,0.0263322,0.0152973,0.025337
5,1.21286e-07,0.0306709,0.026016,0.0319923,0.0326345,0.0199899,0.0316285,0.0434484,0.0180821,0.036158,0.0263332,0.0152787,0.0253269
5,1.21961e-07,0.0232518,0.0180874,0.0281548,0.0288608,0.0132224,0.027409,0.0377804,0.0116765,0.0328944,0.0174988,0.00941659,0.0163708
5,1.22237e-07,0.0288611,0.0154557,0.0277159,0.0291493,0.0114717,0.0230202,0.0374038,0.00944819,0.0330696,0.0142279,0.00746635,0.0131055
5,1.22297e-07,0.0324349,0.0152856,0.0289015,0.0306796,0.0114275,0.0224942,0.0390972,0.00912315,0.0347364,0.0137638,0.00714684,0.0125922
5,1.22526e-07,0.037718,0.013902,0.0295483,0.0318917,0.010451,0.0195647,0.0398157,0.00777059,0.0362437,0.0119482,0.00592319,0.0107382
5,1.2256e-07,0.0387665,0.0146187,0.0303409,0.0329911,0.0104503,0.0201862,0.0414844,0.00766718,0.037561,0.0120849,0.00578214,0.0108424
5,1.22684e-07,0.0470055,0.0168531,0.0349348,0.0388272,0.0109953,0.0220669,0.0492931,0.00752557,0.0442544,0.0124869,0.00546548,0.0110574
5,1.22744e-07,0.0492481,0.0209297,0.0376355,0.0412981,0.011637,0.0260889,0.0528849,0.00799553,0.0468165,0.0170204,0.00569961,0.0155082
5,1.23111e-07,0.0481096,0.0268033,0.0388956,0.0412904,0.0113644,0.0306398,0.0532774,0.00789982,0.0467942,0.0244386,0.00542777,0.0229186
5,1.23455e-07,0.0402677,0.0235059,0.0362844,0.0379902,0.0103026,0.0307352,0.0493401,0.00738027,0.0435005,0.0214135,0.00498739,0.0198879
5,1.23778e-07,0.0329573,0.0185537,0.03011,0.031217,0.00830659,0.0245974,0.0400441,0.00600967,0.0363119,0.0168086,0.0040726,0.0155115
5,1.23932e-07,0.0310723,0.0173913,0.0305905,0.0315439,0.00832544,0.025823,0.0405878,0.0061452,0.0369792,0.0155058,0.0041389,0.0141195
5,1.24313e-07,0.0310277,0.015053,0.0316192,0.0327066,0.00740699,0.0226844,0.0398297,0.00553133,0.0381632,0.012282,0.003596,0.0112236
5,1.24464e-07,0.0294096,0.0137654,0.0296849,0.0307447,0.0067299,0.0203608,0.0373389,0.00506707,0.0363262,0.0108732,0.00329563,0.0101385
5,1.2467e-07,0.0269775,0.0206679,0.0303946,0.0300283,0.00734788,0.0264205,0.0374045,0.00591252,0.0349716,0.0202501,0.00387086,0.0196447
5,1.24783e-07,0.0251225,0.0218398,0.0302164,0.0298823,0.016292,0.0285652,0.0386235,0.0150837,0.034657,0.0221421,0.0125744,0.0215252
6,1.25284e-07,0.0201801,0.0288993,0.0295544,0.0282063,0.0234084,0.0349344,0.0381881,0.0225639,0.0316725,0.03234,0.0195363,0.031656
6,1.25705e-07,0.0159914,0.0216557,0.0224413,0.0215318,0.0174136,0.0255015,0.0292189,0.0168468,0.0248648,0.0238892,0.0146139,0.0236811
6,1.2596e-07,0.0142665,0.0270965,0.0229865,0.0208303,0.0156175,0.0304507,0.0288549,0.0151186,0.0233859,0.031332,0.0127632,0.0310749
6,1.25961e-07,0.014262,0.0271,0.0229898,0.0208351,0.0156737,0.0304628,0.0288687,0.0151756,0.0233909,0.0313374,0.0128172,0.0310798
6,1.25965e-07,0.0142342,0.0271528,0.0230772,0.0209536,0.0165823,0.0306584,0.0291365,0.0160957,0.0235228,0.0314093,0.0136881,0.031144
6,1.26044e-07,0.0137869,0.027985,0.0249628,0.0235786,0.0361492,0.0345821,0.034948,0.0359043,0.0264917,0.0325273,0.0324462,0.0320992
6,1.26049e-07,0.013762,0.0280354,0.0251071,0.0237819,0.0376242,0.0348663,0.0353906,0.0373971,0.0267238,0.0325935,0.0338602,0.0321533
6,1.26597e-07,0.00954328,0.0230545,0.0250865,0.0266271,0.0903298,0.0380513,0.0454268,0.0908953,0.0301224,0.0270429,0.0849234,0.0262069
6,1.26601e-07,0.00954716,0.0232641,0.0251584,0.0266569,0.0901999,0.0382411,0.0454669,0.0907634,0.0301365,0.0273128,0.0847883,0.0264747
6,1.26739e-07,0.0103794,0.0346763,0.0298149,0.0292278,0.0858578,0.0490436,0.0490982,0.0863207,0.0320945,0.0418528,0.0800183,0.0408931
6,1.26939e-07,0.0192662,0.0400088,0.0349397,0.0338567,0.0766327,0.0527867,0.0537418,0.0762872,0.0367067,0.0478699,0.0701511,0.0467223
6,1.26943e-07,0.019443,0.0400682,0.0351245,0.0340377,0.0764335,0.052936,0.0539494,0.0760704,0.0369191,0.0479118,0.0699331,0.0467535
6,1.26994e-07,0.0219206,0.0409283,0.0384225,0.0373108,0.0745023,0.055901,0.0579371,0.0738959,0.0408385,0.0484226,0.0676526,0.0470667
6,1.26995e-07,0.0220032,0.040976,0.0385223,0.0374219,0.0745092,0.0559952,0.0580902,0.0738951,0.0409706,0.0484444,0.0676458,0.0470831
6,1.27137e-07,0.0341249,0.0453345,0.0509091,0.0510651,0.069369,0.06328,0.0743149,0.0678532,0.0570089,0.0492511,0.0612487,0.0475195
6,1.27274e-07,0.0399378,0.0460264,0.0577399,0.0585101,0.0640552,0.0672433,0.0829695,0.0620306,0.0660567,0.0477197,0.0553371,0.0456874
6,1.27374e-07,0.0467021,0.0454207,0.0614677,0.0629354,0.0602932,0.0672331,0.0876929,0.0576924,0.0712475,0.0457554,0.0510872,0.0435515
6,1.27377e-07,0.0469869,0.045485,0.0616537,0.0631699,0.060195,0.0673096,0.087996,0.0575684,0.0715234,0.0457269,0.0509611,0.0435148
6,1.27662e-07,0.0591222,0.048143,0.0683032,0.073148,0.0503929,0.0687006,0.2,0.0464487,0.0836329,0.0415476,0.0401233,0.0390075
6,1.27662e-07,0.059128,0.0481745,0.0683232,0.0731631,0.0504113,0.0687371,0,0.0464661,0.0836301,0.0415869,0.0401386,0.0390467
6,1.27666e-07,0.0593703,0.0481475,0.0683906,0.0732639,0.0503029,0.0686712,0.2,0.0460983,0.083523,0.0412749,0.0397767,0.0387307
6,1.27665e-07,0.0593465,0.0481503,0.0683841,0.0732541,0.0503137,0.0686778,0,0.0461364,0.0835203,0.0413069,0.0398148,0.0387636
6,1.27963e-07,0.0735424,0.0430841,0.0691594,0.075743,0.0415296,0.0597852,-0.0267079,0.0143468,0.0643652,0.0125478,0.00878614,0.00991832
6,1.27969e-07,0.0737649,0.0429955,0.069252,0.0758496,0.0413621,0.0595967,-0.0284677,0.0140338,0.0643407,0.0122792,0.00848384,0.00965971
6,1.28121e-07,0.0797664,0.0411796,0.072687,0.0795677,0.0374476,0.054817,-0.0522809,0.00854433,0.0668329,0.00779289,0.00320215,0.00552529
6,1.28135e-07,0.0800044,0.040939,0.0727692,0.0796849,0.0370629,0.0543013,-0.0533458,0.00816965,0.0669607,0.00749003,0.00285885,0.00524801
6,1.28183e-07,0.0807987,0.0401854,0.0730899,0.0802026,0.0358506,0.052604,-0.055349,0.0071069,0.0676746,0.00664573,0.00190093,0.00446966
6,1.28197e-07,0.0809011,0.0400173,0.0732629,0.0804723,0.0369415,0.0524244,-0.0552713,0.00829721,0.0680573,0.00652152,0.00304481,0.0043528
6,1.28219e-07,0.0811246,0.0411977,0.0741443,0.081262,0.0386995,0.0536145,-0.054249,0.0102321,0.0689918,0.00819401,0.00483518,0.00601985
6,1.28311e-07,0.0815389,0.0444129,0.076449,0.0830899,0.0437212,0.0564799,-0.0493042,0.0162846,0.0718423,0.0134871,0.0105036,0.0112943
6,1.28364e-07,0.0811764,0.0452749,0.0767703,0.0831577,0.0452192,0.0569423,-0.0460834,0.0185611,0.072749,0.0154592,0.0126906,0.0133734
6,1.28392e-07,0.0810322,0.0455243,0.0768189,0.083094,0.0456983,0.0569314,-0.0443411,0.0194611,0.0731628,0.0162871,0.0135641,0.0142439
6,1.28598e-07,0.0767067,0.0438379,0.0731579,0.0784118,0.0448681,0.0530982,-0.0326238,0.022162,0.0717761,0.0189522,0.0165165,0.0171633
6,1.2872e-07,0.0747311,0.0439096,0.0714956,0.0770638,0.0428677,0.0524003,-0.0213905,0.0220223,0.0724043,0.0198652,0.0165401,0.018106
6,1.28867e-07,0.0743033,0.0427964,0.0710254,0.0767587,0.0397295,0.0498734,-0.00858329,0.0210544,0.0741651,0.0198462,0.0157891,0.018274
6,1.28902e-07,0.0758666,0.0424903,0.0714556,0.0773498,0.0391108,0.0492937,-0.00481733,0.020779,0.0752568,0.0197848,0.0155548,0.0182066
6,1.28984e-07,0.0781379,0.0414892,0.0716141,0.0777286,0.0374812,0.0475543,0.00268138,0.0200544,0.0769456,0.0193967,0.0149707,0.0179571
6,1.29163e-07,0.0844125,0.0387484,0.0716456,0.0783284,0.0341368,0.043616,0.0174373,0.0182384,0.0796956,0.018223,0.0134786,0.0168524
6,1.29259e-07,0.0856169,0.0389761,0.0716602,0.0789581,0.0325204,0.0435902,0.0259889,0.01738,0.0814668,0.0182702,0.0127108,0.0168584
6,1.29415e-07,0.0832904,0.0373184,0.0689017,0.0766676,0.0294253,0.041222,0.0336348,0.015712,0.0802881,0.0173776,0.0113542,0.015963
6,1.29437e-07,0.0835573,0.037207,0.0691406,0.0769581,0.0290671,0.040932,0.0350302,0.0155376,0.0807741,0.0173005,0.0111961,0.0159082
6,1.2946e-07,0.0839389,0.0370896,0.0694877,0.0774078,0.0286936,0.0405871,0.0366508,0.0153506,0.0814557,0.0172089,0.0110276,0.0158316
6,1.29617e-07,0.0871685,0.0363423,0.0727683,0.0810888,0.0263453,0.0382092,0.0470841,0.0142454,0.0865917,0.016628,0.00998999,0.0154499
6,1.29866e-07,0.0887513,0.0328333,0.0711696,0.0795555,0.0229657,0.0335826,0.0548112,0.0122745,0.0859159,0.0148997,0.00837293,0.0137637
6,1.29942e-07,0.0888775,0.0320176,0.0712464,0.0795187,0.0220139,0.0323097,0.0567884,0.0118001,0.086132,0.01448,0.00796564,0.0134325
6,1.3003e-07,0.0903556,0.0315617,0.0728161,0.0810068,0.0211237,0.0311871,0.0602391,0.0114133,0.0880718,0.0141989,0.00758605,0.0132909
6,1.30152e-07,0.0924453,0.0311061,0.0752934,0.0833489,0.019995,0.0297649,0.0649307,0.0109576,0.0910317,0.0138841,0.0071182,0.0131909
6,1.30302e-07,0.0885307,0.0296466,0.0739155,0.08186,0.0292253,0.0295734,0.0678429,0.0212505,0.0897772,0.0136219,0.017015,0.0130114
6,1.30624e-07,0.0741675,0.0254327,0.0664513,0.0730482,0.0321216,0.0305975,0.0662657,0.0259374,0.0810169,0.0123817,0.0217015,0.0115945
6,1.31082e-07,0.0528833,0.0189946,0.0517602,0.0562165,0.0250438,0.0283902,0.054936,0.0207549,0.0631738,0.0098135,0.0172817,0.00886257
6,1.31181e-07,0.0493377,0.0177029,0.0483472,0.0524525,0.0231656,0.0265243,0.0517812,0.0192554,0.0593751,0.0090973,0.0160267,0.00834127
6,1.31243e-07,0.0496364,0.0175554,0.048499,0.0525381,0.022252,0.0257441,0.0520551,0.0184909,0.0596435,0.00892826,0.0153186,0.00830421
6,1.31261e-07,0.0504001,0.0176936,0.0491632,0.0532238,0.0220664,0.0256385,0.0527628,0.0183256,0.0604505,0.00895579,0.0151429,0.00837518
6,1.31843e-07,0.0422658,0.0145713,0.0424543,0.0461664,0.0304188,0.0207903,0.0488166,0.0281142,0.0527228,0.00761357,0.0248757,0.00743197
6,1.31893e-07,0.0411439,0.0141435,0.0411939,0.044791,0.0294997,0.020009,0.0475354,0.0273047,0.0513667,0.0073447,0.0241723,0.00725708
6,1.32e-07,0.0392902,0.0133369,0.0388674,0.0422486,0.0274451,0.0183859,0.0450344,0.0254362,0.0489247,0.00693669,0.0225062,0.00695614
6,1.32136e-07,0.0434178,0.0130933,0.0391755,0.04284,0.0255343,0.0173789,0.0463801,0.0231964,0.0497462,0.00678029,0.0204038,0.00671773
6,1.32316e-07,0.0438477,0.0121889,0.037218,0.0408476,0.0225203,0.0154746,0.0445487,0.0201169,0.0477217,0.00638048,0.0175724,0.00622971
6,1.32418e-07,0.0431044,0.0117351,0.0358289,0.0393364,0.0208447,0.014427,0.0431673,0.0185296,0.0463932,0.00610126,0.0161393,0.00607727
6,1.32843e-07,0.0387414,0.0137058,0.032169,0.0362821,0.0155141,0.0156241,0.0431091,0.0132459,0.0433114,0.00658945,0.0111887,0.00648571
6,1.32854e-07,0.0384755,0.0136991,0.0320844,0.0362217,0.016518,0.0157834,0.0432098,0.0142768,0.0432359,0.00662778,0.0121723,0.00651472
6,1.33073e-07,0.0351494,0.0140314,0.0336451,0.0377905,0.0278276,0.021595,0.0479433,0.0258421,0.0451579,0.00755283,0.0229912,0.00705509
6,1.33251e-07,0.0396932,0.0140609,0.03564,0.0401191,0.0297858,0.0226544,0.0513056,0.0273964,0.047509,0.00776066,0.0244,0.00700784
6,1.33488e-07,0.0436921,0.0141012,0.0383467,0.0428366,0.0278493,0.0215605,0.0530195,0.0253609,0.0501411,0.00760208,0.0224004,0.00690857
6,1.33606e-07,0.0421379,0.0138261,0.0379298,0.0425439,0.0352823,0.0221445,0.0535396,0.0330157,0.0496621,0.00774461,0.0297135,0.00702619
6,1.33704e-07,0.0437443,0.0142435,0.0399256,0.0446605,0.0380892,0.0223545,0.055589,0.0358965,0.0519001,0.00798211,0.0323929,0.00732797
6,1.34563e-07,0.0273692,0.00942084,0.0281628,0.0308263,0.0243924,0.0173102,0.0382977,0.0230945,0.0358335,0.00550497,0.020653,0.00493499
6,1.35202e-07,0.0149754,0.00598376,0.0173427,0.019411,0.0291328,0.0128839,0.0262673,0.0286303,0.0225709,0.00404713,0.0264286,0.00360565
6,1.35318e-07,0.0150595,0.00635016,0.0188674,0.020763,0.0275436,0.0151637,0.0281088,0.0269591,0.0242942,0.00434772,0.0247052,0.00375337
6,1.35684e-07,0.0181903,0.01057,0.0226329,0.0254853,0.0221031,0.0201786,0.0355455,0.0209925,0.0300146,0.00602615,0.0187332,0.00515809
6,1.35892e-07,0.0209895,0.0138573,0.0248681,0.028683,0.019529,0.0227421,0.0407151,0.0180434,0.0337926,0.00724532,0.0157747,0.00626515
6,1.35953e-07,0.0209474,0.0143088,0.0253002,0.0293806,0.0241922,0.0237576,0.0423304,0.022748,0.0345941,0.00761205,0.0202297,0.00659519
6,1.36274e-07,0.0202671,0.013668,0.0243547,0.028301,0.0310206,0.0226651,0.0412922,0.0297961,0.0337061,0.00761006,0.0270552,0.00657596
6,1.36472e-07,0.0190465,0.0122426,0.022222,0.0257525,0.0286069,0.0198952,0.0371883,0.0275169,0.0309243,0.00698118,0.0250087,0.00601926
6,1.36795e-07,0.022467,0.0113751,0.0240514,0.0271926,0.0232096,0.0163895,0.0356975,0.0221592,0.0322171,0.0062629,0.0199172,0.00560473
6,1.37185e-07,0.0198007,0.00893298,0.0204057,0.0232037,0.0166185,0.0118329,0.0290656,0.0157015,0.0273452,0.00473052,0.0140181,0.00422826
6,1.37284e-07,0.0194874,0.00848519,0.0198656,0.0227229,0.0152649,0.0109046,0.0280715,0.0143464,0.0267436,0.00441429,0.0127798,0.00391863
6,1.37446e-07,0.0197525,0.00790258,0.0194414,0.022089,0.0133992,0.00952198,0.0266079,0.0124832,0.0262786,0.00409169,0.011078,0.00357213
6,1.37482e-07,0.0196067,0.00792977,0.0196075,0.0223358,0.0164789,0.00997588,0.0272775,0.015611,0.0265891,0.00423175,0.0140522,0.00368729
6,1.37506e-07,0.0197285,0.00798611,0.019849,0.0226319,0.0183013,0.0102564,0.0278128,0.0174545,0.0269876,0.0043594,0.0157963,0.00379144
6,1.37751e-07,0.0207098,0.00794357,0.0208212,0.0235292,0.0262839,0.0108217,0.0293765,0.0255578,0.0286529,0.00488537,0.023499,0.00417527
6,1.37877e-07,0.0205474,0.0140334,0.0231132,0.0246686,0.0274255,0.0171156,0.0315398,0.026732,0.0294935,0.0129556,0.0243316,0.0121725
6,1.37944e-07,0.0228347,0.0164723,0.0259222,0.0272261,0.0275094,0.019301,0.0342104,0.0267606,0.0321807,0.0156359,0.0241915,0.0148834
6,1.38046e-07,0.0275091,0.021055,0.0309834,0.032763,0.0274733,0.0238183,0.0415134,0.0264045,0.038368,0.0190144,0.0235463,0.0181941
6,1.38261e-07,0.0312866,0.024022,0.034613,0.0371066,0.0251183,0.0261989,0.0468155,0.0237274,0.0431439,0.0206968,0.0208105,0.0198277
6,1.38268e-07,0.0315988,0.0241004,0.0348876,0.0374061,0.0250485,0.0262318,0.0470988,0.0236461,0.0434746,0.0207105,0.0207228,0.0198472
6,1.38806e-07,0.0329042,0.020028,0.0338114,0.0361145,0.0172,0.0202387,0.0428077,0.0158252,0.0420438,0.0159078,0.0134744,0.0153156
6,1.38809e-07,0.0328455,0.0200001,0.0337842,0.0360953,0.0174771,0.0202591,0.0428261,0.0161086,0.0420224,0.0158897,0.0137456,0.0152971
6,1.38908e-07,0.0314728,0.0244832,0.0353006,0.036951,0.0251753,0.0262005,0.0455494,0.0239595,0.0425548,0.0221328,0.0210019,0.0214482
6,1.39322e-07,0.034936,0.0263574,0.0358386,0.037292,0.0306461,0.0295709,0.0477484,0.0289802,0.0421026,0.025852,0.0256853,0.0249509
6,1.39403e-07,0.0340787,0.0252869,0.0345592,0.0359684,0.0294544,0.0283003,0.0459771,0.0278224,0.0406974,0.0248922,0.0246464,0.0239997
6,1.39469e-07,0.0331214,0.0246044,0.0340532,0.0356515,0.0342862,0.0284184,0.0462505,0.0327637,0.0404136,0.02434,0.0293772,0.0234186
6,1.39686e-07,0.0337121,0.0256658,0.0352209,0.038235,0.0403847,0.0309048,0.0519167,0.038704,0.0437246,0.0232529,0.0349432,0.0221666
6,1.40119e-07,0.0372773,0.0212066,0.0329768,0.0367839,0.0341511,0.0257942,0.0497001,0.0319323,0.0419787,0.017704,0.0287272,0.0165731
6,1.40545e-07,0.0273358,0.0156212,0.0255394,0.0290231,0.0404347,0.0215216,0.041006,0.0389606,0.0331488,0.0131488,0.0358094,0.0121978
6,1.41715e-07,0.0102042,0.0053883,0.0095954,0.0111179,0.0147778,0.00733627,0.0152744,0.0142324,0.0127265,0.00435946,0.0131028,0.00399609
6,1.41959e-07,0.014641,0.00598184,0.0136116,0.0151909,0.012279,0.00689634,0.0182635,0.0116581,0.0172424,0.00414127,0.0105162,0.00394779
6,1.42139e-07,0.0162014,0.00590078,0.014665,0.0160149,0.0107123,0.00621623,0.0184533,0.0100758,0.0185347,0.00392378,0.00900292,0.00372774
6,1.42173e-07,0.0185558,0.00613674,0.0158509,0.0173525,0.0106879,0.00640774,0.0199751,0.00987694,0.0200541,0.00400545,0.00877661,0.00376071
6,1.42917e-07,0.0270363,0.00641572,0.02037,0.0222468,0.00704735,0.00572557,0.0243051,0.00569805,0.02538,0.00347446,0.00466704,0.00324167
6,1.43063e-07,0.0241977,0.00629824,0.0195103,0.0216115,0.0170595,0.00742724,0.0252645,0.0159725,0.024674,0.00378796,0.0144619,0.00349384
6,1.43543e-07,0.0275229,0.00609882,0.019857,0.0225314,0.0213378,0.00835444,0.0277945,0.019835,0.0255182,0.00376649,0.0181344,0.0032546
6,1.43582e-07,0.0272405,0.00847345,0.0206584,0.0229032,0.0213339,0.0107947,0.0285461,0.0198472,0.0257597,0.00684977,0.0180364,0.00631209
6,1.43702e-07,0.0275784,0.0141179,0.0250814,0.0263959,0.021556,0.0191083,0.0337937,0.0199997,0.0296152,0.0137165,0.0177588,0.0129425
6,1.44052e-07,0.0246956,0.0173318,0.0259917,0.0262852,0.0181224,0.0236968,0.0339958,0.0167147,0.0297472,0.0181262,0.014394,0.0172073
6,1.44293e-07,0.0207693,0.0160499,0.0241292,0.0247987,0.0292614,0.0239864,0.0338341,0.0282387,0.0281589,0.0170436,0.0254607,0.0161231
6,1.444e-07,0.0251563,0.0158008,0.0257529,0.0269572,0.0304558,0.0236477,0.0364881,0.0290874,0.0305355,0.0163581,0.0262491,0.0153548
6,1.44884e-07,0.0354374,0.0129811,0.0270822,0.0295445,0.0253678,0.0187907,0.0385722,0.023066,0.0332312,0.0120988,0.0206555,0.011011
6,1.44938e-07,0.0349237,0.0158354,0.0278964,0.0298088,0.0249305,0.0215163,0.039149,0.0226667,0.0332986,0.0158023,0.0201535,0.0147049
6,1.44966e-07,0.0348288,0.0170053,0.0282979,0.029985,0.0246659,0.0225617,0.0393988,0.0224187,0.033454,0.0173284,0.0198628,0.0162223
6,1.45109e-07,0.040812,0.0213669,0.0325707,0.0340552,0.0237109,0.0263406,0.0442787,0.0210262,0.0378345,0.0223513,0.0182696,0.0210964
6,1.45138e-07,0.0415222,0.021815,0.0330401,0.0345009,0.0234099,0.0266245,0.0447361,0.0206807,0.0383693,0.0228743,0.01791,0.0216001
6,1.45348e-07,0.0417638,0.0228924,0.0344642,0.0362699,0.0340191,0.0288587,0.04811,0.0314407,0.0405925,0.0242969,0.0280619,0.0229252
