Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11,V(t)_12,V(t)_13,V(t)_14,V(t)_15,V(t)_16,V(t)_17,V(t)_18,V(t)_19
11,2.68983e-07,0.17055,0.146858,0.193817,0.276917,0.209815,0.106058,0.29445,0.305704,0.177015,0.19928,0.113672,0.140894,0.11606,0.134705,0.140965,0.126394,0.197054,0.158583,0.0885093,0.12558
11,2.68985e-07,0.171838,0.146084,0.192928,0.277636,0.20922,0.106511,0.294028,0.305522,0.176109,0.199166,0.113203,0.141619,0.115488,0.134866,0.141139,0.126367,0.196402,0.158,0.0882023,0.125556
11,2.68988e-07,0.173067,0.145313,0.192039,0.278298,0.208615,0.106938,0.29358,0.305305,0.175206,0.199028,0.112733,0.142304,0.114918,0.135005,0.141289,0.126325,0.195743,0.157412,0.0878926,0.125516
11,2.68991e-07,0.174239,0.144545,0.19115,0.278905,0.208,0.107339,0.293107,0.305054,0.174305,0.198869,0.112262,0.142952,0.114348,0.135122,0.141416,0.126267,0.195078,0.156821,0.0875802,0.125461
11,2.68994e-07,0.175355,0.14378,0.190262,0.279458,0.207376,0.107714,0.292609,0.304771,0.173408,0.198688,0.111789,0.143563,0.11378,0.135219,0.141522,0.126194,0.194406,0.156226,0.0872652,0.125391
11,2.68997e-07,0.176416,0.143018,0.189374,0.27996,0.206742,0.108065,0.292041,0.304456,0.172513,0.198486,0.111315,0.144137,0.113213,0.135295,0.141606,0.126107,0.193727,0.155628,0.0869478,0.125306
11,2.69e-07,0.177425,0.142258,0.188486,0.280411,0.206099,0.108392,0.291496,0.304111,0.171621,0.198265,0.111427,0.144677,0.112647,0.135352,0.141669,0.126006,0.193043,0.155049,0.0866281,0.125208
11,2.69003e-07,0.178381,0.143867,0.187599,0.280812,0.205447,0.108695,0.290928,0.303735,0.170732,0.198023,0.112067,0.145182,0.112083,0.135389,0.141712,0.125892,0.192353,0.154523,0.0863061,0.125096
11,2.69005e-07,0.179288,0.14602,0.186713,0.281166,0.204787,0.108976,0.290339,0.303331,0.169845,0.197763,0.112675,0.145655,0.11152,0.135408,0.141735,0.125764,0.191657,0.153991,0.085982,0.124971
11,2.69008e-07,0.180145,0.148094,0.185828,0.28143,0.204119,0.109235,0.289728,0.302898,0.168962,0.197364,0.113251,0.146095,0.110958,0.135408,0.141739,0.125624,0.190956,0.153454,0.0856559,0.124833
11,2.69027e-07,0.184538,0.159552,0.180444,0.282374,0.199696,0.1104,0.285385,0.299538,0.163407,0.19624,0.116225,0.148193,0.107416,0.135017,0.141351,0.124453,0.186382,0.149929,0.0835369,0.123854
11,2.69045e-07,0.202933,0.168312,0.178003,0.281776,0.195035,0.110829,0.280237,0.302231,0.15798,0.199217,0.118132,0.149214,0.10394,0.134029,0.142356,0.122869,0.18166,0.146206,0.0826,0.125192
11,2.69063e-07,0.218184,0.174781,0.175097,0.279897,0.190198,0.110643,0.274692,0.312509,0.152687,0.200641,0.119141,0.149333,0.101912,0.132565,0.146042,0.120948,0.176838,0.142436,0.081861,0.125692
11,2.69082e-07,0.229814,0.179312,0.171821,0.276962,0.185238,0.109947,0.268729,0.326478,0.147532,0.200912,0.119397,0.1487,0.102873,0.134824,0.148395,0.118756,0.171956,0.138598,0.0808445,0.125493
11,2.691e-07,0.238373,0.182206,0.16825,0.27316,0.180201,0.108828,0.262448,0.33641,0.142516,0.200153,0.119026,0.147445,0.103168,0.136045,0.149628,0.116348,0.167049,0.134724,0.0795644,0.124712
11,2.69118e-07,0.244331,0.183723,0.164453,0.26862,0.175123,0.107363,0.255931,0.343119,0.143361,0.19854,0.118133,0.145677,0.102909,0.136352,0.149922,0.113764,0.162144,0.130837,0.0781412,0.123451
11,2.69137e-07,0.248096,0.184086,0.160485,0.263555,0.169979,0.105617,0.249251,0.347024,0.147875,0.196225,0.116811,0.143492,0.102189,0.135977,0.149432,0.111063,0.157266,0.12696,0.0765732,0.121796
11,2.69155e-07,0.250015,0.183486,0.156395,0.258046,0.164913,0.103646,0.242467,0.350558,0.150783,0.193336,0.118967,0.141122,0.101048,0.135834,0.148291,0.10827,0.152433,0.12311,0.0748924,0.119822
11,2.69173e-07,0.250388,0.182088,0.152222,0.262774,0.167069,0.101497,0.235631,0.362395,0.152575,0.191923,0.123043,0.141243,0.0996379,0.139107,0.146615,0.105413,0.147662,0.1193,0.0731258,0.11759
11,2.69191e-07,0.249472,0.180032,0.148003,0.274213,0.177365,0.0991421,0.228783,0.370475,0.153319,0.197866,0.125834,0.140651,0.0979757,0.141151,0.144501,0.102519,0.142966,0.115544,0.0712966,0.115156
11,2.6921e-07,0.247428,0.177364,0.143764,0.289183,0.191052,0.0965143,0.22181,0.375389,0.153072,0.201845,0.127542,0.13947,0.0961115,0.142116,0.146018,0.099506,0.144593,0.11185,0.0749268,0.112486
11,2.69261e-07,0.244876,0.168053,0.135969,0.320261,0.213974,0.0895247,0.203066,0.37633,0.149225,0.226053,0.134205,0.13528,0.0901533,0.140737,0.171028,0.0929529,0.162484,0.101888,0.0891661,0.128486
11,2.69312e-07,0.255367,0.182036,0.142624,0.328347,0.220668,0.0824006,0.187121,0.364423,0.154044,0.248636,0.141544,0.13218,0.0924533,0.135323,0.180383,0.110123,0.167858,0.0925795,0.0958148,0.140775
11,2.69364e-07,0.253353,0.216281,0.141898,0.322405,0.217428,0.0754299,0.181619,0.345401,0.158417,0.253989,0.141289,0.125983,0.111597,0.127639,0.180022,0.117628,0.165562,0.0839667,0.0966701,0.143524
11,2.69415e-07,0.243826,0.23393,0.13682,0.308259,0.208348,0.0687801,0.172361,0.322671,0.192537,0.248762,0.136496,0.118111,0.130071,0.118847,0.173919,0.118258,0.158751,0.0760536,0.0940074,0.140457
11,2.69466e-07,0.230116,0.2369,0.129288,0.289668,0.195943,0.0714429,0.162476,0.298321,0.206638,0.237523,0.129145,0.109417,0.1432,0.109681,0.164553,0.11788,0.149416,0.068819,0.0893262,0.140833
11,2.69518e-07,0.229815,0.234647,0.120461,0.269027,0.182167,0.0712059,0.174047,0.274045,0.208273,0.222995,0.120453,0.100699,0.148331,0.100592,0.153543,0.113829,0.13895,0.0747939,0.0835905,0.137721
11,2.69569e-07,0.227495,0.230334,0.111104,0.247809,0.167938,0.0753421,0.175257,0.250514,0.202425,0.213562,0.111328,0.0921733,0.147322,0.0918482,0.14191,0.107666,0.128122,0.0797035,0.0774119,0.131335
11,2.6962e-07,0.218634,0.220274,0.101964,0.226987,0.153905,0.0774712,0.170226,0.228101,0.194951,0.207508,0.102209,0.0840426,0.14188,0.0896521,0.130286,0.104551,0.117433,0.0800685,0.071171,0.1232
11,2.69672e-07,0.20615,0.207018,0.0929378,0.207069,0.140451,0.0762015,0.173773,0.20726,0.220742,0.19707,0.0932924,0.0764155,0.133904,0.088965,0.122799,0.111011,0.107177,0.0776576,0.0650979,0.125334
11,2.69723e-07,0.193763,0.192284,0.0846191,0.18875,0.18109,0.0728209,0.216118,0.187977,0.229015,0.18435,0.0849584,0.0693403,0.124771,0.085632,0.11765,0.11122,0.0994438,0.0736017,0.0730763,0.133092
11,2.69774e-07,0.221141,0.177019,0.0768606,0.175163,0.200895,0.0938724,0.236027,0.170262,0.226446,0.170681,0.0771795,0.0628279,0.115206,0.0808247,0.110704,0.1077,0.0956654,0.068798,0.0898477,0.134388
11,2.69785e-07,0.226737,0.173775,0.0752644,0.172169,0.203027,0.108413,0.238004,0.166643,0.224935,0.167696,0.0755786,0.0614964,0.113128,0.0796733,0.10907,0.106562,0.0946033,0.0677061,0.092046,0.133934
11,2.69796e-07,0.231327,0.170516,0.073696,0.16917,0.20456,0.121229,0.239332,0.163094,0.223164,0.164714,0.0740053,0.0601903,0.111068,0.0784948,0.107405,0.105398,0.093477,0.0666029,0.0938433,0.13328
11,2.69807e-07,0.235007,0.167313,0.0721551,0.166172,0.205552,0.132477,0.240077,0.161072,0.221166,0.161738,0.0724595,0.0589406,0.109017,0.0772942,0.105716,0.104161,0.0922953,0.0654918,0.0952783,0.132447
11,2.69819e-07,0.237866,0.164134,0.0706419,0.163179,0.20606,0.142234,0.240299,0.159172,0.218966,0.158774,0.0709413,0.0617888,0.106979,0.076076,0.104007,0.102861,0.0910663,0.0643757,0.0963863,0.131455
11,2.6983e-07,0.239984,0.160984,0.0691562,0.160197,0.206132,0.150767,0.239939,0.157176,0.216591,0.155826,0.0694506,0.0642241,0.104956,0.0748444,0.102284,0.101494,0.0897972,0.0632571,0.0971995,0.130324
11,2.69841e-07,0.241436,0.157866,0.0676978,0.161271,0.205814,0.158127,0.239275,0.155098,0.214063,0.152848,0.0679872,0.0688965,0.10295,0.073603,0.100552,0.100093,0.0884944,0.0621384,0.0977472,0.12907
11,2.69852e-07,0.242287,0.154781,0.0662667,0.16775,0.205148,0.164422,0.238237,0.153656,0.211403,0.149944,0.0665511,0.0758299,0.100926,0.0722979,0.0988155,0.0986532,0.0871641,0.0610216,0.0980563,0.127632
11,2.69863e-07,0.2426,0.151733,0.0648626,0.173239,0.204171,0.16949,0.236866,0.15408,0.20863,0.147066,0.065142,0.0818964,0.0989616,0.0710478,0.0970773,0.097181,0.0857537,0.0599087,0.0981511,0.126177
11,2.69874e-07,0.24243,0.148722,0.0634854,0.177832,0.203644,0.173953,0.2352,0.154174,0.20576,0.14438,0.0637597,0.0871755,0.0970191,0.0703165,0.0953411,0.0956829,0.0843849,0.0588012,0.0980541,0.12464
11,2.69885e-07,0.241829,0.145751,0.0621346,0.181614,0.205618,0.177627,0.233272,0.153973,0.202809,0.142967,0.062404,0.09174,0.0951001,0.0728089,0.0936101,0.0941642,0.0843296,0.0577007,0.100557,0.123034
11,2.69896e-07,0.240692,0.142821,0.0608102,0.184663,0.207004,0.180586,0.231113,0.153507,0.199791,0.141438,0.0610745,0.0956561,0.0932058,0.0749386,0.0918867,0.0926301,0.084247,0.0565541,0.104197,0.121341
11,2.69904e-07,0.239777,0.140754,0.05988,0.186432,0.207666,0.182301,0.229445,0.153028,0.197602,0.140282,0.0601408,0.0980903,0.0918684,0.076236,0.0906113,0.0915272,0.0840967,0.0557805,0.106442,0.12012
11,2.69912e-07,0.238701,0.138709,0.058963,0.187887,0.208047,0.18371,0.227684,0.152438,0.195239,0.139079,0.0592203,0.100245,0.0905442,0.0773616,0.0893931,0.0904202,0.083877,0.0550121,0.108414,0.118876
11,2.6992e-07,0.237477,0.136686,0.0580591,0.189051,0.208229,0.184836,0.225838,0.151747,0.193008,0.137834,0.0583128,0.102093,0.0892337,0.0783273,0.0881816,0.0893104,0.0835934,0.0542492,0.110132,0.117612
11,2.69928e-07,0.236119,0.134685,0.057168,0.189945,0.208197,0.185699,0.223915,0.150849,0.190762,0.136551,0.0574183,0.103746,0.087937,0.0791443,0.0869774,0.0881991,0.083251,0.0534921,0.111613,0.116331
11,2.69935e-07,0.234636,0.132707,0.0562897,0.190588,0.207967,0.186317,0.221923,0.149981,0.188503,0.135234,0.0565365,0.105174,0.0866544,0.079738,0.0857812,0.0870875,0.0828546,0.0527412,0.112875,0.115036
11,2.69943e-07,0.233041,0.130751,0.055424,0.191,0.207555,0.18671,0.219869,0.149034,0.186577,0.133887,0.0556675,0.106392,0.085386,0.0802899,0.0845934,0.0859766,0.0824087,0.0523136,0.113932,0.113729
11,2.69951e-07,0.231342,0.128819,0.0545709,0.191196,0.206974,0.186867,0.21776,0.148017,0.185596,0.132514,0.0548109,0.107416,0.0841319,0.0807227,0.0833977,0.0848676,0.0819175,0.0525766,0.1148,0.112411
11,2.69959e-07,0.229551,0.126909,0.0537302,0.191194,0.206239,0.186857,0.215601,0.146934,0.184511,0.131118,0.0539668,0.108258,0.0828922,0.0810449,0.0822286,0.0837613,0.0813849,0.052769,0.115491,0.111086
11,2.69967e-07,0.227675,0.125023,0.0529017,0.191008,0.205153,0.186669,0.2134,0.145792,0.183331,0.129702,0.053135,0.108933,0.0816671,0.0812648,0.0810693,0.0826586,0.0808146,0.0528962,0.116019,0.109712
11,2.69975e-07,0.225723,0.12316,0.0520853,0.190653,0.204149,0.186315,0.211027,0.144597,0.182064,0.128269,0.0523153,0.109451,0.0804566,0.0813899,0.0799201,0.0815602,0.0802099,0.0529628,0.116395,0.108338
11,2.69983e-07,0.223702,0.12132,0.051281,0.190141,0.203024,0.185809,0.208757,0.143354,0.180719,0.126822,0.0515077,0.109825,0.0792608,0.0814273,0.0787816,0.0804669,0.0795741,0.0529734,0.116608,0.107001
11,2.6999e-07,0.221853,0.119703,0.0505753,0.189565,0.201931,0.18524,0.206714,0.142212,0.179461,0.125524,0.0507991,0.110045,0.0782093,0.0813921,0.0777777,0.0794991,0.0789847,0.0529393,0.116709,0.10581
11,2.69997e-07,0.219959,0.118104,0.0498789,0.188883,0.200757,0.184569,0.204651,0.141038,0.178152,0.124219,0.0500999,0.110165,0.0771694,0.0812972,0.0767826,0.0785362,0.0783749,0.0528671,0.116607,0.10462
11,2.70004e-07,0.218026,0.116523,0.0491917,0.188102,0.199511,0.183802,0.202573,0.139837,0.176796,0.122907,0.0494098,0.110194,0.0761412,0.0811466,0.0757963,0.0775788,0.0777238,0.0527593,0.116523,0.10343
11,2.70011e-07,0.216058,0.114961,0.0485136,0.187232,0.198196,0.182947,0.20048,0.13861,0.175397,0.121591,0.0487289,0.110136,0.0751246,0.0809442,0.0748192,0.076627,0.0770792,0.0526186,0.116356,0.102243
11,2.70018e-07,0.214058,0.113417,0.0478445,0.186198,0.196819,0.18201,0.198377,0.13736,0.173959,0.120271,0.0479543,0.109998,0.0741197,0.0806938,0.0738512,0.0756814,0.0764195,0.0524472,0.116112,0.101057
11,2.70025e-07,0.212031,0.111891,0.0469787,0.185167,0.195386,0.180998,0.196265,0.136091,0.172367,0.118948,0.0472927,0.109759,0.0731264,0.0803986,0.0728926,0.0747422,0.0757461,0.0522474,0.115795,0.0998752
11,2.70032e-07,0.209979,0.110383,0.0463302,0.184065,0.1939,0.179916,0.194146,0.134803,0.170864,0.117625,0.0466399,0.109477,0.0721447,0.0800621,0.0719433,0.0738096,0.0750607,0.0520213,0.115411,0.0986971
11,2.70039e-07,0.207798,0.108894,0.0456902,0.182896,0.192367,0.178771,0.192023,0.133501,0.169332,0.11607,0.0459958,0.109131,0.0711745,0.0796873,0.0710036,0.072884,0.0743644,0.0517707,0.114966,0.0975237
11,2.70046e-07,0.205709,0.107422,0.0450588,0.181668,0.190652,0.177566,0.189898,0.132184,0.167774,0.11475,0.0453001,0.108725,0.0702158,0.0792771,0.0700734,0.0719655,0.0736586,0.0514976,0.114462,0.0963554
11,2.70053e-07,0.203604,0.105968,0.0444359,0.180384,0.189039,0.176308,0.187771,0.130856,0.166195,0.113323,0.044674,0.108263,0.0692686,0.0788341,0.0691036,0.0710544,0.0729053,0.0512037,0.113906,0.0951928
11,2.7006e-07,0.201487,0.104532,0.0438213,0.179049,0.187392,0.175,0.185646,0.129518,0.164595,0.11201,0.0440562,0.10775,0.0683328,0.078361,0.0681935,0.070151,0.0721845,0.0508907,0.1133,0.0940364
11,2.70064e-07,0.200487,0.103862,0.0435349,0.178404,0.186605,0.174369,0.184646,0.128886,0.163837,0.111393,0.0437683,0.107492,0.0678963,0.0781286,0.0677685,0.0697284,0.0718431,0.0507372,0.112927,0.0934945
11,2.70067e-07,0.199485,0.103197,0.0432504,0.17775,0.185812,0.173728,0.183648,0.128252,0.163074,0.110778,0.0434823,0.107224,0.0674623,0.0778903,0.0673456,0.0693077,0.0714542,0.0505799,0.112617,0.0929542
11,2.7007e-07,0.198481,0.102535,0.0429676,0.177087,0.185013,0.173078,0.18265,0.127616,0.162309,0.110163,0.0431981,0.106946,0.0670309,0.0776464,0.066925,0.0688886,0.0711107,0.0504191,0.112297,0.0924154
11,2.70074e-07,0.197475,0.101877,0.0426867,0.176414,0.184208,0.17242,0.181653,0.126979,0.16154,0.109549,0.0429157,0.106659,0.0666019,0.077397,0.0665065,0.0684714,0.070766,0.0502548,0.111969,0.0918782
11,2.70077e-07,0.196469,0.101223,0.0424075,0.175734,0.183398,0.171753,0.180657,0.126341,0.160769,0.108936,0.0426351,0.106362,0.0661754,0.0771423,0.0660294,0.0680559,0.0704204,0.0500871,0.111632,0.0913426
11,2.7008e-07,0.195461,0.100572,0.0421301,0.175045,0.182582,0.171079,0.179663,0.125702,0.159995,0.108325,0.0423563,0.106057,0.0657514,0.0768827,0.0656156,0.0676422,0.0700739,0.0499163,0.111286,0.0908088
11,2.70083e-07,0.194452,0.0999257,0.0418545,0.174348,0.181761,0.170396,0.17867,0.125062,0.159218,0.107714,0.0420793,0.105744,0.0653298,0.0766183,0.0652039,0.0672303,0.0697266,0.0497425,0.110933,0.0902766
11,2.70087e-07,0.193443,0.099283,0.0415807,0.173644,0.180936,0.169707,0.177678,0.124422,0.15844,0.107105,0.041804,0.105364,0.0649107,0.0763492,0.0647945,0.0668203,0.0693785,0.0495657,0.110572,0.0897463
11,2.7009e-07,0.192433,0.0986442,0.0413086,0.172932,0.180106,0.169011,0.176688,0.12378,0.157659,0.106498,0.0415305,0.105035,0.0644941,0.0760758,0.0643872,0.0664121,0.0690299,0.0493862,0.110204,0.0892177
11,2.70093e-07,0.191423,0.0980091,0.0410382,0.172215,0.179273,0.168308,0.1757,0.123139,0.156877,0.105891,0.0412587,0.104699,0.0640799,0.0757982,0.063982,0.0660057,0.0686807,0.0492039,0.109828,0.0886909
11,2.70097e-07,0.190413,0.0972197,0.0407696,0.17149,0.178435,0.167599,0.174581,0.122497,0.156093,0.105287,0.0409344,0.104356,0.0636682,0.0755165,0.063579,0.065538,0.068331,0.0488895,0.109446,0.0881661
11,2.70131e-07,0.179743,0.112758,0.0379837,0.163368,0.169467,0.159881,0.164397,0.115779,0.14783,0.0990538,0.0382111,0.100345,0.0594994,0.0723659,0.0594871,0.061418,0.0646574,0.0468363,0.105108,0.0827863
11,2.70166e-07,0.169235,0.125841,0.0354532,0.155152,0.160401,0.15183,0.154529,0.109114,0.13953,0.0930399,0.0356657,0.0959237,0.0555866,0.0689642,0.0556288,0.0575085,0.061011,0.0446248,0.10028,0.0776395
11,2.70201e-07,0.159166,0.13317,0.0521246,0.146826,0.151389,0.190232,0.144935,0.102562,0.131443,0.0872783,0.0332874,0.0912414,0.0528963,0.0654403,0.0519984,0.0538114,0.0574431,0.0423372,0.095281,0.0727409
11,2.70235e-07,0.149465,0.136191,0.0640687,0.138557,0.142561,0.218742,0.135884,0.0963142,0.123592,0.0817887,0.0310658,0.0864506,0.0555326,0.061887,0.0485879,0.0503244,0.053933,0.0400329,0.0902011,0.0680261
11,2.7027e-07,0.14018,0.136118,0.0714743,0.130463,0.134006,0.235351,0.12728,0.0903533,0.116037,0.0765805,0.0490015,0.0816608,0.0564639,0.0583707,0.0453883,0.0470424,0.0506183,0.0377019,0.085146,0.0636429
11,2.70305e-07,0.131342,0.133857,0.0755507,0.122623,0.125783,0.24325,0.119132,0.0846729,0.108725,0.0716556,0.0688353,0.0769494,0.0562534,0.054891,0.0423897,0.0439588,0.0474534,0.0354818,0.0801904,0.0595112
11,2.70339e-07,0.122962,0.130088,0.0772073,0.115091,0.117929,0.244908,0.111438,0.0792829,0.101857,0.067011,0.0817419,0.0723698,0.0551919,0.0515754,0.0395818,0.0504806,0.0444459,0.0333364,0.0753639,0.0556245
11,2.70374e-07,0.115042,0.125312,0.0771259,0.107898,0.110462,0.242107,0.10419,0.0741858,0.095349,0.0626399,0.0894657,0.0679578,0.053546,0.0483945,0.0369544,0.0600699,0.0415983,0.0312787,0.0707452,0.051974
11,2.70409e-07,0.107576,0.121955,0.0758171,0.101062,0.103391,0.236199,0.0973749,0.0693783,0.0892006,0.0584234,0.0935325,0.0637358,0.0515136,0.0453603,0.0344972,0.0658755,0.0389101,0.0344021,0.0663318,0.0485497
11,2.70443e-07,0.100552,0.118813,0.137485,0.0945893,0.0967141,0.228189,0.0927822,0.0648536,0.0834062,0.0545775,0.113393,0.0596584,0.0492408,0.0424791,0.032141,0.0689115,0.0363782,0.0382024,0.0621353,0.045341
11,2.70478e-07,0.0938308,0.114491,0.189008,0.088478,0.090392,0.218824,0.099293,0.0604888,0.0779562,0.0509728,0.126781,0.0558518,0.046835,0.0397528,0.0299985,0.0698653,0.0339979,0.0402697,0.0581601,0.0423367
11,2.70536e-07,0.0837739,0.106321,0.236924,0.0790185,0.0807663,0.229122,0.102821,0.0540101,0.0696261,0.0454828,0.136651,0.0499866,0.0427431,0.0355604,0.0267453,0.0735428,0.0303612,0.0410981,0.0520407,0.0377659
11,2.70593e-07,0.0747542,0.0974562,0.254334,0.0705781,0.0721098,0.261007,0.112841,0.0481979,0.0621456,0.040569,0.136738,0.044681,0.0459244,0.0317748,0.0238419,0.084741,0.0270969,0.039912,0.0465096,0.033679
11,2.70651e-07,0.06668,0.0885565,0.253897,0.0629974,0.0643461,0.270072,0.134531,0.0429939,0.0553547,0.0361766,0.139535,0.039903,0.0524414,0.02837,0.0212517,0.0876292,0.0377089,0.0379348,0.0415315,0.0511381
11,2.70708e-07,0.0594617,0.079995,0.246807,0.0562046,0.0573962,0.274113,0.141315,0.0383408,0.0564324,0.0322537,0.158872,0.0356137,0.0539966,0.0351029,0.0189417,0.0857306,0.045262,0.050347,0.0370642,0.066508
11,2.70766e-07,0.0552124,0.0719677,0.238038,0.0624498,0.051183,0.270778,0.143558,0.0341846,0.0600727,0.0287525,0.166117,0.0359964,0.0527006,0.0533953,0.0334958,0.0958665,0.0476882,0.0607702,0.0609827,0.0801531
11,2.70824e-07,0.0674762,0.0645633,0.223541,0.112204,0.0456336,0.258021,0.161035,0.0325447,0.0597044,0.0513648,0.165893,0.0418089,0.049854,0.0615309,0.0443818,0.10035,0.0471352,0.0760352,0.0742434,0.0905413
11,2.70881e-07,0.121768,0.0578066,0.206381,0.144948,0.112453,0.24048,0.164386,0.0520615,0.081723,0.105697,0.17892,0.0580676,0.0462503,0.0636306,0.065748,0.0988362,0.0628644,0.100791,0.0787128,0.0927411
11,2.70939e-07,0.160265,0.0765592,0.195915,0.179299,0.15641,0.220955,0.159662,0.0651419,0.100216,0.131988,0.186019,0.0670172,0.0423658,0.0622533,0.0751146,0.0940132,0.0916002,0.110999,0.0780613,0.0902501
11,2.70997e-07,0.175461,0.105026,0.183173,0.1914,0.179412,0.201101,0.15059,0.119483,0.106583,0.143183,0.184837,0.090048,0.044864,0.067623,0.0773603,0.0875237,0.105559,0.113146,0.0809907,0.0852227
11,2.71054e-07,0.176951,0.116804,0.168649,0.190509,0.195335,0.181858,0.139439,0.169659,0.123982,0.147924,0.176705,0.105026,0.054796,0.0953346,0.0755133,0.0803585,0.11371,0.109805,0.0954617,0.0789717
11,2.71112e-07,0.170676,0.118675,0.161717,0.182221,0.207514,0.163682,0.127566,0.211881,0.144653,0.14785,0.165056,0.11914,0.0663457,0.115224,0.0713356,0.0730427,0.113608,0.120756,0.0997432,0.0722159
11,2.71149e-07,0.164342,0.116775,0.174702,0.187886,0.213172,0.152796,0.119977,0.232405,0.14975,0.153086,0.156712,0.122089,0.0695217,0.12381,0.0739052,0.068517,0.120475,0.126324,0.0992099,0.0679358
11,2.71185e-07,0.15698,0.113343,0.180515,0.194202,0.213219,0.142494,0.11255,0.242386,0.150559,0.17326,0.148097,0.123056,0.0704575,0.127503,0.0832901,0.0641433,0.129734,0.128187,0.102647,0.0637426
11,2.71222e-07,0.149039,0.134181,0.182935,0.195047,0.210884,0.132782,0.10537,0.244892,0.148387,0.192837,0.139451,0.124413,0.0698265,0.132901,0.0882711,0.0659139,0.133785,0.127151,0.108481,0.0596854
11,2.71259e-07,0.140841,0.168686,0.184748,0.210838,0.215837,0.123654,0.0984918,0.242184,0.144192,0.214357,0.13094,0.123094,0.0963551,0.137963,0.0901153,0.0673495,0.134161,0.124127,0.110549,0.055796
11,2.71296e-07,0.132616,0.189495,0.193731,0.23485,0.220822,0.116663,0.0919468,0.247254,0.145936,0.232201,0.122677,0.119949,0.115979,0.143424,0.096369,0.0671087,0.131986,0.119783,0.109974,0.0520932
11,2.71333e-07,0.127838,0.200451,0.206471,0.251629,0.228079,0.125928,0.0857512,0.258131,0.167214,0.240332,0.114735,0.115597,0.132537,0.149149,0.104612,0.0657335,0.133972,0.114605,0.110141,0.0690522
11,2.7137e-07,0.139953,0.204297,0.211538,0.273037,0.228961,0.130052,0.0799096,0.260972,0.178899,0.248103,0.113488,0.110489,0.143253,0.150403,0.121933,0.0759511,0.14857,0.10894,0.108848,0.0859931
11,2.71407e-07,0.145794,0.212231,0.211205,0.282892,0.225417,0.130546,0.0893846,0.258202,0.183737,0.270547,0.117569,0.108312,0.147959,0.148541,0.132899,0.0851173,0.155972,0.103048,0.105964,0.0990936
11,2.71443e-07,0.162275,0.225409,0.206972,0.284577,0.218876,0.128519,0.107339,0.251602,0.18375,0.281118,0.118259,0.105542,0.159685,0.144559,0.139721,0.094525,0.158263,0.0971019,0.102058,0.106358
11,2.7148e-07,0.171668,0.240886,0.200416,0.28058,0.210381,0.124785,0.117811,0.242472,0.180426,0.283365,0.116591,0.101711,0.176625,0.139146,0.147838,0.099243,0.156977,0.0912273,0.097504,0.109454
11,2.71517e-07,0.175051,0.247803,0.192245,0.272724,0.200622,0.119938,0.122697,0.231645,0.198567,0.279698,0.113322,0.0999066,0.185139,0.13286,0.15077,0.100762,0.153239,0.0902257,0.0925849,0.11194
11,2.71527e-07,0.175179,0.248447,0.189795,0.270062,0.197812,0.118464,0.123386,0.228504,0.203792,0.277944,0.112215,0.101048,0.186349,0.131038,0.150867,0.100742,0.15189,0.0906057,0.0911904,0.114653
11,2.71537e-07,0.175018,0.248637,0.187283,0.267232,0.194962,0.116946,0.123899,0.225308,0.208189,0.275921,0.111038,0.10192,0.187063,0.129185,0.150732,0.100565,0.150433,0.0908062,0.0897871,0.116923
11,2.71548e-07,0.174597,0.248416,0.184718,0.264255,0.191872,0.11539,0.126334,0.222066,0.211833,0.273659,0.1098,0.102547,0.187492,0.127308,0.150373,0.100247,0.14888,0.0908441,0.0883782,0.118789
11,2.71558e-07,0.174327,0.247826,0.182111,0.261057,0.188971,0.113804,0.135863,0.218788,0.21479,0.271185,0.108509,0.102952,0.187584,0.125412,0.149812,0.0998014,0.147163,0.0907352,0.0869663,0.121281
11,2.71568e-07,0.175548,0.246902,0.179469,0.257843,0.186053,0.112191,0.14434,0.215482,0.217123,0.268523,0.107171,0.103155,0.187371,0.123502,0.148997,0.0992418,0.145453,0.0904939,0.085554,0.124308
11,2.71578e-07,0.176447,0.245679,0.1768,0.254533,0.183124,0.110558,0.151768,0.212157,0.218888,0.265695,0.105795,0.103176,0.186836,0.121582,0.148092,0.0985799,0.14368,0.0901333,0.0840377,0.126845
11,2.71588e-07,0.176981,0.244186,0.174111,0.251142,0.18019,0.108908,0.158239,0.208819,0.220137,0.262722,0.104384,0.103033,0.186102,0.119657,0.147041,0.0978268,0.141829,0.0896656,0.0826333,0.128937
11,2.71599e-07,0.177184,0.242454,0.171407,0.247684,0.177256,0.107247,0.167892,0.205475,0.220918,0.259487,0.102946,0.102741,0.185146,0.117729,0.145861,0.0969924,0.139955,0.0891018,0.0812346,0.130623
11,2.71609e-07,0.177088,0.240507,0.168695,0.246322,0.174326,0.105577,0.178145,0.20213,0.221275,0.256281,0.101485,0.102295,0.183991,0.115802,0.144564,0.0960858,0.138041,0.0884521,0.0798432,0.131941
11,2.71619e-07,0.181136,0.238369,0.16598,0.244818,0.171406,0.103903,0.187125,0.198791,0.22125,0.252982,0.100005,0.10175,0.182657,0.113879,0.143166,0.0951156,0.136095,0.087726,0.0784607,0.132922
